gripperX, gripperY, gripperRot, gripperGrasp, targetX, targetY, box1X, box1Y, box1Rot, box2X, box2Y, box2Rot, blank
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,0.0,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,-0.5390625,0.0,201.38048814199507,171.01432394887803,343.11451593899955,153.00140179732355,1.949075822382289,56.71264785066513,-61.00553723856917,-1.746208500731048,
0.0,0.0,-1.0,0.0,197.70215073604388,175.25370065805336,339.78684679017664,160.2557292217318,1.9703206315736521,57.99580344117273,-59.78701182709215,-1.7249636915396849,
0.0,0.0,-1.0,0.0,190.64355881638215,182.90717176159234,333.2088531271451,173.51904851540837,2.0097312921025567,60.30640544580847,-57.455525950127395,-1.6855530310107802,
0.0,0.0,-1.0,0.0,183.28889761424438,190.27658818508135,326.1133864024875,186.51289287634216,2.0491419526314614,62.523351654780825,-55.03481169089811,-1.6461423704818756,
0.0,0.0,-1.0,0.0,175.64958891213666,197.35050523116834,318.5114658699097,199.21708287544354,2.088552613160366,64.64319915253863,-52.52862841656186,-1.606731709952971,
0.0,0.0,-1.0,0.0,167.7374965498869,204.11793711277966,310.41489730544475,211.61188891659694,2.1279632736892706,66.6626558177455,-49.94086822758291,-1.5673210494240664,
0.0,0.0,-1.0,0.0,159.5649080001123,210.56837401403777,301.83625467309275,223.67806187670683,2.1673739342181753,68.5785854359415,-47.27554991330371,-1.5279103888951617,
0.0,0.0,-1.0,0.0,151.14451528578445,216.6917984119964,292.7888605974655,235.39686299956918,2.20678459474708,70.38801257008143,-44.53681271076839,-1.488499728366257,
0.0,0.0,-1.0,0.0,142.48939526952898,222.47870063384477,283.28676567376203,246.75009299714367,2.2461952552759845,72.08812718138594,-41.728909876491215,-1.4490890678373525,
0.0,0.0,-1.0,0.0,133.61298934526909,227.92009362542174,273.3447266472067,257.7201203130324,2.285605915804889,73.67628899332948,-38.856202081152986,-1.4096784073084478,
0.0,0.0,-1.0,0.0,124.52908256375211,233.00752690810273,262.9781834958359,268.2899085042717,2.3250165763337938,75.15003159198736,-35.92315063748311,-1.3702677467795432,
0.0,0.0,-1.0,0.0,115.25178222437802,237.73309970238586,252.20323545222612,278.44304269891353,2.3644272368626984,76.50706625637444,-32.93431057184483,-1.3308570862506386,
0.0,0.0,-1.0,0.0,105.79549596657529,242.08947319779588,241.03661600139938,288.16375508830725,2.403837897391603,77.74528551282695,-29.894323550283225,-1.291446425721734,
0.0,0.0,-1.0,0.0,96.17490939474945,246.06988195005036,229.49566689373535,297.43694941449303,2.4432485579205077,78.86276640790717,-26.80791067002181,-1.2520357651928293,
0.0,0.0,-1.0,0.0,86.404963271552,249.6681443877888,217.598311213248,306.24822441467717,2.4826592184494123,79.85777349474846,-23.67986512760264,-1.2126251046639247,
0.0,0.0,-1.0,0.0,76.50083031488901,252.87867241254762,205.36302554305172,314.58389618638125,2.522069878978317,80.72876152820281,-20.515044775056207,-1.17321444413502,
0.0,0.0,-1.0,0.0,66.47789163470318,255.69648007707235,192.80881127124346,322.4310194385304,2.5614805395072215,81.47437786460523,-17.318364575661423,-1.1338037836061154,
0.0,0.0,-1.0,0.0,56.35171284612345,258.11719132848947,179.9551650817636,329.77740759547976,2.600891200036126,82.09346456242812,-14.094788971011894,-1.0943931230772108,
0.0,0.0,-1.0,0.0,46.13801989607804,260.1370468043126,166.82204867606248,336.6116517227552,2.640301860565031,82.58506018056352,-10.84932417124239,-1.0549824625483062,
0.0,0.0,-1.0,0.0,35.85267464091252,261.75290967072914,153.4298577725952,342.9231382451193,2.6797125210939354,82.94840127144028,-7.587010380388832,-1.0155718020194016,
0.0,0.0,-1.0,0.0,25.511650212940506,262.96227049410066,139.79939043228865,348.7020654294444,2.71912318162284,83.18292356665752,-4.312913968955769,-0.9761611414904968,
0.0,0.0,0.0,0.0,15.131006214183003,263.7632511381113,125.95181475917062,353.9394586067956,2.7585338421517447,83.28826285329299,-1.0321196058473534,-0.9367504809615922,
0.0,0.0,0.0,0.0,15.131006214183003,263.7632511381113,125.95181475917062,353.9394586067956,2.7585338421517447,83.28826285329299,-1.0321196058473534,-0.9367504809615922,
0.0,0.0,0.0,0.0,15.131006214183003,263.7632511381113,125.95181475917062,353.9394586067956,2.7585338421517447,83.28826285329299,-1.0321196058473534,-0.9367504809615922,
0.0,0.0,0.0,0.0,15.131006214183003,263.7632511381113,125.95181475917062,353.9394586067956,2.7585338421517447,83.28826285329299,-1.0321196058473534,-0.9367504809615922,
0.0,0.0,0.0,0.0,15.131006214183003,263.7632511381113,125.95181475917062,353.9394586067956,2.7585338421517447,83.28826285329299,-1.0321196058473534,-0.9367504809615922,
0.0,0.0,0.0,0.0,15.131006214183003,263.7632511381113,125.95181475917062,353.9394586067956,2.7585338421517447,83.28826285329299,-1.0321196058473534,-0.9367504809615922,
0.0,0.0,0.0,0.0,15.131006214183003,263.7632511381113,125.95181475917062,353.9394586067956,2.7585338421517447,83.28826285329299,-1.0321196058473534,-0.9367504809615922,
0.0,0.0,0.0,0.0,15.131006214183003,263.7632511381113,125.95181475917062,353.9394586067956,2.7585338421517447,83.28826285329299,-1.0321196058473534,-0.9367504809615922,
0.0,0.0,0.0,0.0,15.131006214183003,263.7632511381113,125.95181475917062,353.9394586067956,2.7585338421517447,83.28826285329299,-1.0321196058473534,-0.9367504809615922,
0.0,0.0,0.0,0.0,15.131006214183003,263.7632511381113,125.95181475917062,353.9394586067956,2.7585338421517447,83.28826285329299,-1.0321196058473534,-0.9367504809615922,
0.0,0.0,0.0,0.0,15.131006214183003,263.7632511381113,125.95181475917062,353.9394586067956,2.7585338421517447,83.28826285329299,-1.0321196058473534,-0.9367504809615922,
0.0,0.0,0.0,0.0,15.131006214183003,263.7632511381113,125.95181475917062,353.9394586067956,2.7585338421517447,83.28826285329299,-1.0321196058473534,-0.9367504809615922,
0.0,0.0,0.0,0.0,15.131006214183003,263.7632511381113,125.95181475917062,353.9394586067956,2.7585338421517447,83.28826285329299,-1.0321196058473534,-0.9367504809615922,
0.0,0.0,0.0,0.0,15.131006214183003,263.7632511381113,125.95181475917062,353.9394586067956,2.7585338421517447,83.28826285329299,-1.0321196058473534,-0.9367504809615922,
0.19537353515625,0.0,0.0,0.0,15.131006214183003,263.7632511381113,125.95181475917062,353.9394586067956,2.7585338421517447,83.28826285329299,-1.0321196058473534,-0.9367504809615922,
0.539093017578125,0.0,0.0,0.0,14.815887600855007,263.7632511377178,125.63669614584262,353.9394586064022,2.7585338421517447,82.973144239965,-1.0321196062407898,-0.9367504809615922,
0.773468017578125,0.0,0.0,0.0,13.946382764998987,263.76325114224545,124.76719130998663,353.93945861092976,2.7585338421517447,82.10363940410897,-1.032119601713176,-0.9367504809615922,
0.953155517578125,0.0,0.0,0.0,12.69885371276159,263.76325114048154,123.51966225774922,353.93945860916585,2.7585338421517447,80.85611035187158,-1.0321196034770717,-0.9367504809615922,
1.0,0.0,0.0,0.0,11.16150613249932,263.7632511434436,121.98231467748694,353.9394586121279,2.7585338421517447,79.3187627716093,-1.0321196005150526,-0.9367504809615922,
1.0,0.0,0.0,0.0,9.548602941737148,263.7632511510195,120.36941148672477,353.93945861970377,2.7585338421517447,77.70585958084715,-1.0321195929391456,-0.9367504809615922,
1.0,0.0,0.0,0.0,7.935699750974976,263.7632511585954,118.75650829596262,353.9394586272797,2.7585338421517447,76.09295639008496,-1.0321195853632377,-0.9367504809615922,
1.0,0.0,0.0,0.0,6.3227965602128045,263.7632511661713,117.14360510520042,353.9394586348556,2.7585338421517447,74.4800531993228,-1.0321195777873289,-0.9367504809615922,
1.0,0.0,0.0,0.0,4.709893369450633,263.7632511737472,115.53070191443827,353.9394586424315,2.7585338421517447,72.86715000856061,-1.032119570211421,-0.9367504809615922,
1.0,0.0,0.0,0.0,3.0969901786884613,263.76325118132314,113.91779872367607,353.9394586500074,2.7585338421517447,71.25424681779846,-1.0321195626355122,-0.9367504809615922,
1.0,0.0,0.0,0.0,1.4840869879262897,263.763251188899,112.30489553291392,353.9394586575834,2.7585338421517447,69.64134362703628,-1.0321195550596052,-0.9367504809615922,
1.0,0.0,0.0,0.0,-0.12881620283588546,263.7632511964749,110.69199234215175,353.9394586651593,2.7585338421517447,68.02844043627411,-1.0321195474836964,-0.9367504809615922,
1.0,0.0,0.0,0.0,-1.7417193935980535,263.76325120405085,109.07908915138957,353.93945867273516,2.7585338421517447,66.41553724551193,-1.0321195399077885,-0.9367504809615922,
1.0,0.0,0.0,0.0,-3.354622584360227,263.76325121162677,107.4661859606274,353.9394586803111,2.7585338421517447,64.80263405474977,-1.0321195323318797,-0.9367504809615922,
1.0,0.0,0.0,0.0,-4.967525775122397,263.76325121920263,105.85328276986525,353.939458687887,2.7585338421517447,63.18973086398759,-1.0321195247559727,-0.9367504809615922,
