gripperX, gripperY, gripperRot, gripperGrasp, targetX, targetY, box1X, box1Y, box1Rot, box2X, box2Y, box2Rot, blank
0.0,0.0,0.0,0.0,235.32066099925714,4.917977925194094,274.88492629980254,-127.71561100019109,-0.8557462210998539,14.26216317164447,58.117043125621834,2.187555332622557,
0.0,0.0,0.0,0.0,235.32066099925714,4.917977925194094,274.88492629980254,-127.71561100019109,-0.8557462210998539,14.26216317164447,58.117043125621834,2.187555332622557,
0.0,0.0,0.0,0.0,235.32066099925714,4.917977925194094,274.88492629980254,-127.71561100019109,-0.8557462210998539,14.26216317164447,58.117043125621834,2.187555332622557,
0.0,0.0,0.0,0.0,235.32066099925714,4.917977925194094,274.88492629980254,-127.71561100019109,-0.8557462210998539,14.26216317164447,58.117043125621834,2.187555332622557,
0.0,0.0,0.0,0.0,235.32066099925714,4.917977925194094,274.88492629980254,-127.71561100019109,-0.8557462210998539,14.26216317164447,58.117043125621834,2.187555332622557,
0.0,0.0,0.0,0.0,235.32066099925714,4.917977925194094,274.88492629980254,-127.71561100019109,-0.8557462210998539,14.26216317164447,58.117043125621834,2.187555332622557,
0.0,0.0,0.0,0.0,235.32066099925714,4.917977925194094,274.88492629980254,-127.71561100019109,-0.8557462210998539,14.26216317164447,58.117043125621834,2.187555332622557,
0.0,0.0,0.0,0.0,235.32066099925714,4.917977925194094,274.88492629980254,-127.71561100019109,-0.8557462210998539,14.26216317164447,58.117043125621834,2.187555332622557,
0.0,0.0,0.0,0.0,235.32066099925714,4.917977925194094,274.88492629980254,-127.71561100019109,-0.8557462210998539,14.26216317164447,58.117043125621834,2.187555332622557,
0.0,0.0,0.0,0.0,235.32066099925714,4.917977925194094,274.88492629980254,-127.71561100019109,-0.8557462210998539,14.26216317164447,58.117043125621834,2.187555332622557,
0.0,0.0,0.0,0.0,235.32066099925714,4.917977925194094,274.88492629980254,-127.71561100019109,-0.8557462210998539,14.26216317164447,58.117043125621834,2.187555332622557,
0.0,0.0,0.0,0.0,235.32066099925714,4.917977925194094,274.88492629980254,-127.71561100019109,-0.8557462210998539,14.26216317164447,58.117043125621834,2.187555332622557,
0.0,0.0,0.0,0.0,235.32066099925714,4.917977925194094,274.88492629980254,-127.71561100019109,-0.8557462210998539,14.26216317164447,58.117043125621834,2.187555332622557,
0.0,0.0,0.0,0.0,235.32066099925714,4.917977925194094,274.88492629980254,-127.71561100019109,-0.8557462210998539,14.26216317164447,58.117043125621834,2.187555332622557,
