A,B,C,D,E,F,G,H,I,J,K,L
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,0.0,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,-0.18748760223388672,0.0,364.025467758182,119.49636158541408,-151.62971959866815,163.0123427402047,0.9971870605045972,-44.35869651148379,145.37946905591502,0.4966530345009837
0.0,0.0,-1.0,0.0,363.1118086790173,122.24457454859892,-152.85757935549142,161.86153398754237,1.0047460179852503,-45.45633599773043,145.04001343366983,0.504211991981637
