A,B,C,D,E,F,G,H,I,J,K,L
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
0.0,0.0,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
1.0,0.16408026218414307,0.0,0.0,-203.3387572824104,260.46521439030283,140.8275870155107,11.374954744284995,0.2320716866418229,-82.32822015501719,204.92904060451926,-1.6893333128607653
1.0,0.13282978534698486,0.0,0.0,-204.96698500526801,260.1980543586409,139.199359292653,11.107794712623038,0.2320716866418229,-83.95644787787491,204.66188057285729,-1.6893333128607653
1.0,0.10157930850982666,0.0,0.0,-207.1478299836069,259.90837318829307,137.01851431431407,10.818113542275235,0.2320716866418229,-86.1372928562138,204.37219940250947,-1.6893333128607653
1.0,0.1250171661376953,0.0,0.0,-208.2421984318372,259.7972079980669,135.92414586608376,10.706948352049029,0.2320716866418229,-87.2316613044441,204.26103421228328,-1.6893333128607653
1.0,0.1406424045562744,0.0,0.0,-209.8794534690615,259.59252301306844,134.28689082885953,10.502263367050617,0.2320716866418229,-88.86891634166834,204.0563492272849,-1.6893333128607653
1.0,0.15626764297485352,0.0,0.0,-211.81044916302096,259.32094313548214,132.35589513490007,10.230683489464313,0.2320716866418229,-90.79991203562786,203.78476934969854,-1.6893333128607653
1.0,0.13282978534698486,0.0,0.0,-213.19366228781848,259.1047916807382,130.97268201010252,10.014532034720313,0.2320716866418229,-92.18312516042538,203.56861789495454,-1.6893333128607653
1.0,0.07814145088195801,0.0,0.0,-214.77973136297402,258.89411446593965,129.38661293494695,9.803854819921886,0.2320716866418229,-93.76919423558093,203.3579406801561,-1.6893333128607653
1.0,0.08595407009124756,0.0,0.0,-216.4745648380129,258.7616777191969,127.69177945990812,9.671418073179044,0.2320716866418229,-95.46402771061972,203.2255039334133,-1.6893333128607653
1.0,0.13282978534698486,0.0,0.0,-218.06868690637143,258.62465643919916,126.09765739154957,9.534396793181344,0.2320716866418229,-97.05814977897829,203.0884826534156,-1.6893333128607653
1.0,0.13282978534698486,0.0,0.0,-219.75388529872419,258.4008118984759,124.4124589991968,9.310552252458056,0.2320716866418229,-98.74334817133108,202.8646381126923,-1.6893333128607653
1.0,0.1250171661376953,0.0,0.0,-221.3399543738797,258.19013468367746,122.82638992404124,9.09987503765964,0.2320716866418229,-100.32941724648664,202.65396089789388,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-223.02682320011087,257.97924712337607,121.13952109781022,8.888987477358217,0.2320716866418229,-102.01628607271769,202.44307333759244,-1.6893333128607653
1.0,0.10157930850982666,0.0,0.0,-224.62288090282547,257.866998249862,119.54346339509554,8.776738603844159,0.2320716866418229,-103.61234377543236,202.3308244640784,-1.6893333128607653
1.0,0.11720454692840575,0.0,0.0,-226.6126417177897,257.664879722178,117.55370258013136,8.574620076160164,0.2320716866418229,-105.60210459039652,202.12870593639443,-1.6893333128607653
1.0,0.11720454692840575,0.0,0.0,-227.90380368094088,257.5135496692757,116.26254061698009,8.423290023257827,0.2320716866418229,-106.89326655354779,201.97737588349204,-1.6893333128607653
1.0,0.10157930850982666,0.0,0.0,-229.54258617263287,257.3214769098226,114.62375812528816,8.231217263804837,0.2320716866418229,-108.53204904523972,201.78530312403907,-1.6893333128607653
1.0,0.08595407009124756,0.0,0.0,-231.28362688572653,257.14462319809917,112.88271741219452,8.054363552081298,0.2320716866418229,-110.27308975833336,201.6084494123156,-1.6893333128607653
1.0,0.0625162124633789,0.0,0.0,-232.82793263944885,257.01188383310136,111.33841165847215,7.9216241870835,0.2320716866418229,-111.81739551205573,201.47571004731773,-1.6893333128607653
1.0,0.08595407009124756,0.0,0.0,-234.47471773157102,256.90893306640066,109.69162656635002,7.818673420382849,0.2320716866418229,-113.46418060417786,201.37275928061712,-1.6893333128607653
1.0,0.10157930850982666,0.0,0.0,-236.61681926092785,256.7248107214038,107.5495250369932,7.634551075385972,0.2320716866418229,-115.60628213353468,201.18863693562022,-1.6893333128607653
1.0,0.10157930850982666,0.0,0.0,-237.76093172953222,256.6085925679855,106.40541256838881,7.518332921967653,0.2320716866418229,-116.75039460213907,201.07241878220188,-1.6893333128607653
1.0,0.11720454692840575,0.0,0.0,-239.4024844018776,256.44184478264617,104.76385989604336,7.351585136628358,0.2320716866418229,-118.39194727448448,200.9056709968626,-1.6893333128607653
1.0,0.11720454692840575,0.0,0.0,-241.1902471200871,256.23231086324296,102.97609717783396,7.142051217225143,0.2320716866418229,-120.17970999269392,200.6961370774593,-1.6893333128607653
1.0,0.11720454692840575,0.0,0.0,-242.72970946076737,256.05187887709025,101.43663483715362,6.961619231072371,0.2320716866418229,-121.71917233337423,200.51570509130661,-1.6893333128607653
1.0,0.10157930850982666,0.0,0.0,-244.3188318769535,255.86562650428738,99.84751242096749,6.7753668582695195,0.2320716866418229,-123.30829474956042,200.32945271850377,-1.6893333128607653
1.0,0.10157930850982666,0.0,0.0,-245.96038454929896,255.6988787189481,98.20595974862205,6.608619072930224,0.2320716866418229,-124.9498474219058,200.1627049331645,-1.6893333128607653
1.0,0.18751811981201166,0.0,0.0,-247.60193722164436,255.5321309336088,96.56440707627665,6.44187128759093,0.2320716866418229,-126.59140009425127,199.9959571478252,-1.6893333128607653
1.0,0.10157930850982666,0.0,0.0,-249.22367100717892,255.2280264633097,94.94267329074209,6.137766817291904,0.2320716866418229,-128.21313387978577,199.69185267752613,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-251.01445574064664,255.0461197883941,93.15188855727436,5.95586014237632,0.2320716866418229,-130.00391861325352,199.50994600261055,-1.6893333128607653
1.0,0.09376668930053712,0.0,0.0,-252.56063664015147,254.9373786921774,91.60570765776951,5.8471190461595635,0.2320716866418229,-131.55009951275832,199.40120490639382,-1.6893333128607653
1.0,0.09376668930053712,0.0,0.0,-254.15364893088199,254.78800720366056,90.01269536703907,5.6977475576427015,0.2320716866418229,-133.14311180348878,199.2518334178769,-1.6893333128607653
1.0,0.09376668930053712,0.0,0.0,-255.79644285569768,254.63396785612755,88.36990144222328,5.543708210109713,0.2320716866418229,-134.78590572830458,199.09779407034398,-1.6893333128607653
1.0,0.09376668930053712,0.0,0.0,-257.48901841459883,254.4752606495784,86.67732588332218,5.385001003560535,0.2320716866418229,-136.4784812872057,198.9390868637948,-1.6893333128607653
1.0,0.08595407009124756,0.0,0.0,-259.13181233941464,254.32122130204542,85.03453195850642,5.230961656027548,0.2320716866418229,-138.12127521202146,198.78504751626176,-1.6893333128607653
1.0,0.08595407009124756,0.0,0.0,-260.7259344077732,254.1842000220477,83.44040989014785,5.093940376029848,0.2320716866418229,-139.71539728038002,198.6480262362641,-1.6893333128607653
1.0,0.07814145088195801,0.0,0.0,-262.6189543639489,254.02148725205046,81.54738993397204,4.931227606032612,0.2320716866418229,-141.6084172365558,198.48531346626686,-1.6893333128607653
1.0,0.07814145088195801,0.0,0.0,-264.0146995786868,253.91242169590927,80.15164471923417,4.82216204989146,0.2320716866418229,-143.00416245129367,198.3762479101257,-1.6893333128607653
1.0,0.07814145088195801,0.0,0.0,-265.7095330537257,253.77998494916645,78.45681124419535,4.689725303148616,0.2320716866418229,-144.69899592633254,198.24381116338287,-1.6893333128607653
1.0,0.07814145088195801,0.0,0.0,-267.354518485381,253.65144340085723,76.81182581254002,4.5611837548394005,0.2320716866418229,-146.34398135798787,198.1152696150737,-1.6893333128607653
1.0,0.07814145088195801,0.0,0.0,-268.99950391703635,253.522901852548,75.16684038088471,4.432642206530188,0.2320716866418229,-147.98896678964314,197.9867280667644,-1.6893333128607653
1.0,0.07814145088195801,0.0,0.0,-270.64448934869165,253.3943603042388,73.52185494922935,4.304100658220973,0.2320716866418229,-149.6339522212985,197.8581865184552,-1.6893333128607653
1.0,0.07814145088195801,0.0,0.0,-272.2396267369635,253.26971395436325,71.92671756095753,4.179454308345385,0.2320716866418229,-151.22908960957037,197.7335401685796,-1.6893333128607653
1.0,0.07814145088195801,0.0,0.0,-273.8846121686188,253.141172406054,70.2817321293022,4.050912760036172,0.2320716866418229,-152.8740750412257,197.60499862027044,-1.6893333128607653
1.0,0.07814145088195801,0.0,0.0,-275.72898977380817,252.99705006401032,68.43735452411288,3.906790417992513,0.2320716866418229,-154.71845264641502,197.46087627822675,-1.6893333128607653
1.0,0.07814145088195801,0.0,0.0,-277.22443107531296,252.88019411100197,66.94191322260804,3.789934464984112,0.2320716866418229,-156.21389394791981,197.3440203252183,-1.6893333128607653
1.0,0.07814145088195801,0.0,0.0,-278.8195684635848,252.7555477611264,65.3467758343362,3.665288115108524,0.2320716866418229,-157.80903133619168,197.21937397534282,-1.6893333128607653
1.0,0.07814145088195801,0.0,0.0,-280.9131862856916,252.59194942691462,63.253158012229406,3.5016897808968017,0.2320716866418229,-159.9026491582985,197.05577564113102,-1.6893333128607653
1.0,0.07814145088195801,0.0,0.0,-282.15938737027903,252.4945694660743,62.00695692764203,3.4043098200564645,0.2320716866418229,-161.14885024288589,196.95839568029072,-1.6893333128607653
1.0,0.07814145088195801,0.0,0.0,-283.80437280193433,252.36602791776505,60.3619714959867,3.2757682717472507,0.2320716866418229,-162.79383567454119,196.82985413198148,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-285.44935823358963,252.23748636945592,58.71698606433139,3.147226723438037,0.2320716866418229,-164.43882110619646,196.70131258367226,-1.6893333128607653
1.0,0.07814145088195801,0.0,0.0,-287.09529273951415,252.12172971864442,57.071051558406886,3.0314700726266084,0.2320716866418229,-166.084755612121,196.58555593286084,-1.6893333128607653
1.0,0.07814145088195801,0.0,0.0,-288.74027817116945,251.99318817033523,55.426066126751564,2.902928524317395,0.2320716866418229,-167.72974104377633,196.45701438455157,-1.6893333128607653
1.0,0.07814145088195801,0.0,0.0,-290.3354155594413,251.86854182045963,53.83092873847973,2.7782821744418045,0.2320716866418229,-169.32487843204814,196.33236803467602,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-291.9804009910966,251.7400002721504,52.1859433068244,2.64974062613259,0.2320716866418229,-170.96986386370347,196.20382648636684,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-293.77596590665064,251.61372028944703,50.390378391270396,2.523460643429248,0.2320716866418229,-172.76542877925746,196.07754650366348,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-295.32214680615544,251.50497919323033,48.84419749176556,2.4147195472124894,0.2320716866418229,-174.31160967876232,195.9688054074467,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-296.91820450887013,251.39273031971626,47.248139789050896,2.3024706736984317,0.2320716866418229,-175.90766738147698,195.8565565339326,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-299.16266065331257,251.234880341337,45.003683644608415,2.144620695319221,0.2320716866418229,-178.15212352591945,195.69870655555343,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-300.2100735207191,251.16121701809345,43.95627077720193,2.0709573720755725,0.2320716866418229,-179.19953639332593,195.6250432323098,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-301.90588482985333,251.0419525899847,42.2604594680676,1.951692943966836,0.2320716866418229,-180.89534770246033,195.5057788042011,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-303.50194253256814,250.92970371647064,40.664401765352935,1.8394440704527772,0.2320716866418229,-182.491405405175,195.39352993068698,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-305.1478770384926,250.8139470656592,39.01846725942843,1.7236874196413483,0.2320716866418229,-184.13733991109945,195.2777732798756,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-306.79381154441705,250.69819041484772,37.372532753503954,1.6079307688299178,0.2320716866418229,-185.78327441702388,195.16201662906414,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-308.4896228535514,250.57892598673905,35.67672144436962,1.4886663407211824,0.2320716866418229,-187.4790857261583,195.0427522009554,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-310.08568055626614,250.4666771132249,34.08066374165496,1.376417467207124,0.2320716866418229,-189.0751434288729,194.93050332744141,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-311.78149186540037,250.34741268511618,32.384852432520624,1.2571530390983874,0.2320716866418229,-190.7709547380072,194.81123889933258,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-313.37754956811506,250.23516381160218,30.788794729805964,1.1449041655843288,0.2320716866418229,-192.36701244072188,194.69899002581852,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-315.57212890934767,250.0808216105204,28.594215388573307,0.99056196450249,0.2320716866418229,-194.56159178195458,194.54464782473667,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-316.6694185799641,250.0036505099794,27.496925717956966,0.9133908639615356,0.2320716866418229,-195.65888145257088,194.46747672419582,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-318.3153530858885,249.8878938591679,25.850991212032486,0.7976342131501057,0.2320716866418229,-197.3048159584954,194.35172007338437,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-320.26054841107214,249.7510905445726,23.90579588684899,0.6608308985547847,0.2320716866418229,-199.2500112836789,194.21491675878903,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-321.6072220977375,249.65638055754508,22.559122200183506,0.5661209115272456,0.2320716866418229,-200.5966849703444,194.12020677176147,-1.6893333128607653
1.0,0.07032883167266846,0.0,0.0,-323.35291021008135,249.53360835213937,21.464632288677798,0.2479886679448172,0.1893874646643594,-202.34237308268837,193.9974345663556,-1.6893333128607662
0.0,0.0,0.0,1.0,-324.8990911095863,249.42486725592258,20.683826941454797,-0.09035334644030453,0.09103221309231113,-203.88855398219317,193.8886934701389,-1.6893333128607662
0.0,0.0,0.0,1.0,-324.8990911095863,249.42486725592258,20.664654508018288,-0.08174959172665887,0.08891360188007535,-203.88855398219317,193.8886934701389,-1.6893333128607662
0.0,0.0,0.0,1.0,-324.8990911095863,249.42486725592258,20.66465450363811,-0.08174958573614037,0.08891360139727578,-203.88855398219317,193.8886934701389,-1.6893333128607662
0.0,0.0,0.0,1.0,-324.8990911095863,249.42486725592258,20.66465450363811,-0.08174958573614037,0.08891360139727578,-203.88855398219317,193.8886934701389,-1.6893333128607662
0.0,0.0,0.0,1.0,-324.8990911095863,249.42486725592258,20.66465450363811,-0.08174958573614037,0.08891360139727578,-203.88855398219317,193.8886934701389,-1.6893333128607662
0.0,0.0,0.0,1.0,-324.8990911095863,249.42486725592258,20.66465450363811,-0.08174958573614037,0.08891360139727578,-203.88855398219317,193.8886934701389,-1.6893333128607662
0.0,0.0,0.0,1.0,-324.8990911095863,249.42486725592258,20.66465450363811,-0.08174958573614037,0.08891360139727578,-203.88855398219317,193.8886934701389,-1.6893333128607662
0.0,0.0,0.0,1.0,-324.8990911095863,249.42486725592258,20.66465450363811,-0.08174958573614037,0.08891360139727578,-203.88855398219317,193.8886934701389,-1.6893333128607662
0.0,0.0,0.0,1.0,-324.8990911095863,249.42486725592258,20.66465450363811,-0.08174958573614037,0.08891360139727578,-203.88855398219317,193.8886934701389,-1.6893333128607662
0.0,0.0,0.0,1.0,-324.8990911095863,249.42486725592258,20.66465450363811,-0.08174958573614037,0.08891360139727578,-203.88855398219317,193.8886934701389,-1.6893333128607662
0.0,0.0,0.0,1.0,-324.8990911095863,249.42486725592258,20.66465450363811,-0.08174958573614037,0.08891360139727578,-203.88855398219317,193.8886934701389,-1.6893333128607662
0.0,0.0,0.0,1.0,-324.8990911095863,249.42486725592258,20.66465450363811,-0.08174958573614037,0.08891360139727578,-203.88855398219317,193.8886934701389,-1.6893333128607662
0.0,0.0,0.0,1.0,-324.8990911095863,249.42486725592258,20.66465450363811,-0.08174958573614037,0.08891360139727578,-203.88855398219317,193.8886934701389,-1.6893333128607662
