A,B,C,D,E,F,G,H,I,J,K,L
1.0,0.17189288139343262,0.0,0.0,329.29147708418066,3.3302635461706203,87.51111466834067,-4.21613287784419,-2.7439678648276264,205.99858388568626,305.6627979498373,-2.9535937835292096
1.0,0.17189288139343262,0.0,0.0,327.6160489715951,3.042269380330737,85.83568655575503,-4.504127043684078,-2.7439678648276264,204.32315577310064,305.3748037839974,-2.9535937835292096
1.0,0.13282978534698486,0.0,0.0,325.98989815643836,2.7627456311331624,84.2095357405984,-4.7836507928816525,-2.7439678648276264,202.697004957944,305.0952800347998,-2.9535937835292096
1.0,0.13282978534698486,0.0,0.0,324.3542644226842,2.5454847533723117,82.57390200684424,-5.000911670642498,-2.7439678648276264,201.06137122418983,304.878019157039,-2.9535937835292096
1.0,0.2031433582305908,0.0,0.0,322.76819534752866,2.334807538573896,80.98783293168867,-5.211588885440914,-2.7439678648276264,199.47530214903423,304.66734194224057,-2.9535937835292096
1.0,0.21876859664916992,0.0,0.0,321.1022228707685,1.9963762949251231,79.32186045492855,-5.5500201290896864,-2.7439678648276264,197.80932967227415,304.32891069859176,-2.9535937835292096
1.0,0.13282978534698486,0.0,0.0,319.49034410002764,1.6437478382815396,77.70998168418764,-5.902648585733262,-2.7439678648276264,196.19745090153327,303.97628224194824,-2.9535937835292096
1.0,0.15626764297485352,0.0,0.0,317.8547103662735,1.4264869605207064,76.07434795043348,-6.119909463494108,-2.7439678648276264,194.56181716777917,303.75902136418733,-2.9535937835292096
1.0,0.2031433582305908,0.0,0.0,316.22449489776216,1.1717370317152864,74.44413248192214,-6.374659392299523,-2.7439678648276264,192.93160169926776,303.50427143538195,-2.9535937835292096
1.0,0.16408026218414307,0.0,0.0,314.6565208019879,0.8532135082811476,72.8761583861479,-6.6931829157336615,-2.7439678648276264,191.3636276034935,303.18574791194783,-2.9535937835292096
1.0,0.18751811981201166,0.0,0.0,312.97895284510423,0.5779577180839379,71.1985904292642,-6.96843870593088,-2.7439678648276264,189.6860596466098,302.91049212175056,-2.9535937835292096
1.0,0.19533073902130127,0.0,0.0,311.35721905956973,0.2738532477848832,69.57685664372968,-7.272543176229934,-2.7439678648276264,188.06432586107528,302.6063876514515,-2.9535937835292096
1.0,0.21876859664916992,0.0,0.0,309.7378231685558,-0.04246454837492642,67.95746075271582,-7.588860972389728,-2.7439678648276264,186.44492997006145,302.29006985529185,-2.9535937835292096
1.0,0.21876859664916992,0.0,0.0,308.12594439781503,-0.3950930050184765,66.34558198197493,-7.9414894290332985,-2.7439678648276264,184.83305119932044,301.93744139864816,-2.9535937835292096
1.0,0.21876859664916992,0.0,0.0,306.514065627074,-0.7477214616620598,64.73370321123403,-8.294117885676874,-2.7439678648276264,183.22117242857965,301.58481294200465,-2.9535937835292096
1.0,0.2265812158584595,0.0,0.0,304.9021868563332,-1.100349918305643,63.12182444049314,-8.646746342320451,-2.7439678648276264,181.60929365783875,301.23218448536096,-2.9535937835292096
1.0,0.18751811981201166,0.0,0.0,303.00039398997205,-1.5312604582767009,61.22003157413205,-9.077656882291516,-2.7439678648276264,179.70750079147766,300.80127394538994,-2.9535937835292096
1.0,0.18751811981201166,0.0,0.0,301.6735208927165,-1.7800732067031866,59.893158476876536,-9.326469630718,-2.7439678648276264,178.3806276942221,300.5524611969635,-2.9535937835292096
1.0,0.2109559774398804,0.0,0.0,300.0026436591355,-2.0933929639809943,58.222281243295505,-9.639789387995801,-2.7439678648276264,176.70975046064117,300.2391414396857,-2.9535937835292096
1.0,0.2109559774398804,0.0,0.0,298.4370997370208,-2.4236538122957727,56.656737321180756,-9.970050236310584,-2.7439678648276264,175.14420653852642,299.90888059137086,-2.9535937835292096
1.0,0.2109559774398804,0.0,0.0,296.82263256733995,-2.7642353121204115,55.04227015149994,-10.310631736135226,-2.7439678648276264,173.52973936884558,299.56829909154624,-2.9535937835292096
1.0,0.21876859664916992,0.0,0.0,295.25708864522517,-3.094496160435189,53.47672622938518,-10.640892584450004,-2.7439678648276264,171.9641954467308,299.23803824323153,-2.9535937835292096
1.0,0.17970550060272214,0.0,0.0,293.5963650632497,-3.4578103278861736,51.816002647409704,-11.004206751900986,-2.7439678648276264,170.3034718647553,298.8747240757805,-2.9535937835292096
1.0,0.2031433582305908,0.0,0.0,291.9723792591524,-3.7496495097831706,50.192016843312366,-11.296045933797979,-2.7439678648276264,168.67948606065798,298.58288489388354,-2.9535937835292096
1.0,0.2109559774398804,0.0,0.0,290.3554059728852,-4.078126893324619,48.57504355704518,-11.624523317339426,-2.7439678648276264,167.06251277439077,298.25440751034205,-2.9535937835292096
1.0,0.2109559774398804,0.0,0.0,288.74093880320436,-4.418708393149257,46.96057638736434,-11.965104817164073,-2.7439678648276264,165.44804560470996,297.91382601051737,-2.9535937835292096
1.0,0.19533073902130127,0.0,0.0,287.12647163352347,-4.759289892973895,45.34610921768353,-12.305686316988714,-2.7439678648276264,163.83357843502912,297.5732445106928,-2.9535937835292096
1.0,0.17970550060272214,0.0,0.0,285.5070757425096,-5.0756076891337045,43.726713326669646,-12.622004113148506,-2.7439678648276264,162.21418254401527,297.25692671453294,-2.9535937835292096
1.0,0.24220645427703855,0.0,0.0,283.8830899384123,-5.367446871030683,42.10272752257232,-12.913843295045496,-2.7439678648276264,160.5901967399179,296.965087532636,-2.9535937835292096
1.0,0.24220645427703855,0.0,0.0,282.27945733041383,-5.75585703897702,40.49909491457388,-13.302253462991835,-2.7439678648276264,158.98656413191955,296.57667736468966,-2.9535937835292096
1.0,0.24220645427703855,0.0,0.0,280.67582472241537,-6.14426720692337,38.89546230657543,-13.690663630938175,-2.7439678648276264,157.38293152392106,296.18826719674325,-2.9535937835292096
1.0,0.18751811981201166,0.0,0.0,279.07219211441696,-6.5326773748697065,37.291829698577,-14.07907379888452,-2.7439678648276264,155.7792989159226,295.7998570287969,-2.9535937835292096
1.0,0.17970550060272214,0.0,0.0,277.49960177692896,-6.827566558190023,35.71923936108896,-14.373962982204821,-2.7439678648276264,154.20670857843456,295.5049678454766,-2.9535937835292096
1.0,0.1406424045562744,0.0,0.0,275.82640428179843,-7.128249351659671,34.04604186595837,-14.674645775674472,-2.7439678648276264,152.53351108330398,295.20428505200704,-2.9535937835292096
