A,B,C,D,E,F,G,H,I,J,K,L
0.0,0.023453116416931152,0.0,0.0,-17.738495208142485,-33.37034811807918,122.3979191508551,-87.73268977569114,-2.9562508096984668,-242.2698010388608,146.18890109347691,-0.5037547878575528
0.0,0.023453116416931152,0.0,0.0,-17.7384952081425,-33.409045760167125,122.39791915085506,-87.7713874177791,-2.9562508096984668,-242.2698010388608,146.15020345138896,-0.5037547878575528
0.0,0.023453116416931152,0.0,0.0,-17.738495208142513,-33.44657074643421,122.39791915085506,-87.80891240404621,-2.9562508096984668,-242.26980103886086,146.1126784651219,-0.5037547878575528
0.0,0.023453116416931152,0.0,0.0,-17.738495208142506,-33.491131667626355,122.39791915085509,-87.85347332523833,-2.9562508096984668,-242.2698010388608,146.0681175439297,-0.5037547878575528
0.0,0.023453116416931152,0.0,0.0,-17.738495208142538,-33.52396603061008,122.39791915085505,-87.88630768822205,-2.9562508096984668,-242.26980103886086,146.035283180946,-0.5037547878575528
0.0,0.023453116416931152,0.0,0.0,-17.738495208142538,-33.5650089843397,122.39791915085505,-87.92735064195166,-2.9562508096984668,-242.26980103886086,145.99424022721638,-0.5037547878575528
0.0,0.023453116416931152,0.0,0.0,-17.738495208142567,-33.601361314785954,122.397919150855,-87.9637029723979,-2.9562508096984668,-242.2698010388609,145.9578878967701,-0.5037547878575528
0.0,0.023453116416931152,0.0,0.0,-17.738495208142567,-33.64123161269473,122.397919150855,-88.00357327030672,-2.9562508096984668,-242.2698010388609,145.91801759886133,-0.5037547878575528
0.0,0.023453116416931152,0.0,0.0,-17.738495208142577,-33.678756598961826,122.397919150855,-88.04109825657379,-2.9562508096984668,-242.2698010388609,145.88049261259422,-0.5037547878575528
0.0,0.023453116416931152,0.0,0.0,-17.738495208142567,-33.72800814343739,122.397919150855,-88.09034980104937,-2.9562508096984668,-242.26980103886086,145.8312410681187,-0.5037547878575528
0.0,0.023453116416931152,0.0,0.0,-17.738495208142535,-33.75732453895854,122.39791915085505,-88.1196661965705,-2.9562508096984668,-242.26980103886086,145.80192467259752,-0.5037547878575528
0.0,0.023453116416931152,0.0,0.0,-17.73849520814255,-33.79484952522564,122.397919150855,-88.15719118283761,-2.9562508096984668,-242.26980103886086,145.76439968633042,-0.5037547878575528
0.0,0.023453116416931152,0.0,0.0,-17.738495208142556,-33.83471982313441,122.397919150855,-88.19706148074638,-2.9562508096984668,-242.26980103886086,145.7245293884217,-0.5037547878575528
0.0,0.023453116416931152,0.0,0.0,-17.738495208142567,-33.873417465222346,122.397919150855,-88.23575912283432,-2.9562508096984668,-242.2698010388609,145.68583174633372,-0.5037547878575528
0.0,0.023453116416931152,-0.4140535593032837,0.0,-17.738495208142584,-33.91094245148945,122.397919150855,-88.27328410910141,-2.9562508096984668,-242.2698010388609,145.64830676006662,-0.5037547878575528
0.0,0.023453116416931152,-1.0,0.0,-17.16931366733743,-34.2410125861563,123.85502757109028,-86.25652948412714,-2.939557368573852,-244.6666575848712,141.54519217955516,-0.4870613467329372
0.0,0.023453116416931152,-1.0,0.0,-15.773677147531128,-34.94388321845856,127.23261127441488,-81.23297795658003,-2.8992402628527825,-250.17142232349238,131.5299235256968,-0.4467442410118681
0.0,0.023453116416931152,-1.0,0.0,-14.263739108215836,-35.6272325150405,130.59057294316426,-75.76084810119214,-2.8564796961789214,-255.5635679576712,120.67447532172235,-0.40398367433800697
0.0,0.023453116416931152,-1.0,0.0,-12.85886789036727,-36.195009290679906,133.4533961848218,-70.63626654252441,-2.8173843209342486,-260.08343045881765,110.55595983151557,-0.3648882990933342
0.0,0.023453116416931152,-1.0,0.0,-11.387975992895546,-36.72255443588944,136.19358682336946,-65.23853480838278,-2.7770672152131795,-264.32660944276483,99.94448249686168,-0.32457119337226503
0.0,0.023453116416931152,-1.0,0.0,-9.942491109050245,-37.177093846674964,138.640859650991,-59.90299749898664,-2.7379718399685067,-268.0295354589184,89.49930022189041,-0.28547581812759226
0.0,0.023453116416931152,-1.0,0.0,-8.388409749970888,-37.59774104197445,141.01050715485388,-54.133836335629894,-2.6964330037710416,-271.51330162945794,78.2518275755802,-0.24393698193012714
0.0,0.023453116416931152,-1.0,0.0,-6.864611891558753,-37.943959183654826,143.07940670811374,-48.44491657222936,-2.6561158980499724,-274.4451361144818,67.20590687451445,-0.203619876209058
0.0,0.07032883167266846,-1.0,0.0,-5.374844318024106,-38.22076771506246,144.86503232762908,-42.853076577228755,-2.6170205228053,-276.86072941925806,56.39025419182104,-0.1645245009643852
0.0,0.07032883167266846,-0.8749980926513672,0.0,-3.82526604960488,-38.52229632432214,146.4792326973979,-37.09524471073794,-2.5767034170842305,-278.9039443702476,45.069282251713794,-0.12420739524331605
0.0,0.0,0.0,0.0,-2.460108964330856,-38.74921621040874,147.70054072064727,-32.021801693606506,-2.541426026477072,-280.31591927387785,35.08830780475768,-0.08893000463615719
0.0,0.023453116416931152,0.0,0.0,-2.460108964330856,-38.74921621040874,147.70054072064727,-32.021801693606506,-2.541426026477072,-280.31591927387785,35.08830780475768,-0.08893000463615719
0.0,0.0,0.0,0.0,-2.4601089643308702,-38.78322322921327,147.70054072064727,-32.05580871241103,-2.541426026477072,-280.31591927387785,35.05430078595316,-0.08893000463615719
0.0,0.0,0.0,0.0,-2.4601089643308702,-38.78322322921327,147.70054072064727,-32.05580871241103,-2.541426026477072,-280.31591927387785,35.05430078595316,-0.08893000463615719
0.0,0.0,0.0,0.0,-2.4601089643308702,-38.78322322921327,147.70054072064727,-32.05580871241103,-2.541426026477072,-280.31591927387785,35.05430078595316,-0.08893000463615719
0.0,0.0,0.0,0.0,-2.4601089643308702,-38.78322322921327,147.70054072064727,-32.05580871241103,-2.541426026477072,-280.31591927387785,35.05430078595316,-0.08893000463615719
0.0,0.0,0.0,0.0,-2.4601089643308702,-38.78322322921327,147.70054072064727,-32.05580871241103,-2.541426026477072,-280.31591927387785,35.05430078595316,-0.08893000463615719
0.0,0.0,0.0,0.0,-2.4601089643308702,-38.78322322921327,147.70054072064727,-32.05580871241103,-2.541426026477072,-280.31591927387785,35.05430078595316,-0.08893000463615719
0.0,0.0,0.0,0.0,-2.4601089643308702,-38.78322322921327,147.70054072064727,-32.05580871241103,-2.541426026477072,-280.31591927387785,35.05430078595316,-0.08893000463615719
0.0,0.0,0.0,0.0,-2.4601089643308702,-38.78322322921327,147.70054072064727,-32.05580871241103,-2.541426026477072,-280.31591927387785,35.05430078595316,-0.08893000463615719
0.0,0.0,-0.2578011751174927,0.0,-2.4601089643308702,-38.78322322921327,147.70054072064727,-32.05580871241103,-2.541426026477072,-280.31591927387785,35.05430078595316,-0.08893000463615719
0.0,0.0,-0.9062485694885254,0.0,-2.1179892822653223,-38.80341043727443,147.9774929519596,-30.752011007916302,-2.5326070470073025,-280.614157795204,32.580869338304595,-0.08011102516638813
0.0,0.0,-1.0,0.0,-0.6560983211125547,-38.855631189782535,149.03002621440461,-25.160999342476963,-2.4949625361251315,-281.6415520544916,21.996698804330016,-0.04246651428421711
0.0,0.0,-0.4687418937683106,0.0,0.9105570699450852,-38.85050097470741,149.92306465049012,-19.133721205850566,-2.4546454304040624,-282.2992862453885,10.62692746260555,-0.0021494085631479365
0.0,0.0,0.0,0.0,1.622324633229108,-38.82729198576417,150.24850915751185,-16.383226096325824,-2.4363197901742915,-282.446619765203,5.452117493425051,0.01617623166662296
0.0,0.0,0.0,0.0,1.622324633229108,-38.82729198576417,150.24850915751185,-16.383226096325824,-2.4363197901742915,-282.446619765203,5.452117493425051,0.01617623166662296
0.15626764297485352,0.0,0.0,0.0,1.622324633229108,-38.82729198576417,150.24850915751185,-16.383226096325824,-2.4363197901742915,-282.446619765203,5.452117493425051,0.01617623166662296
1.0,0.0,0.0,0.0,1.3566696401718827,-38.82729198576417,149.9828541644546,-16.383226096325835,-2.4363197901742915,-282.7122747582602,5.452117493425051,0.01617623166662296
1.0,0.023453116416931152,0.0,0.0,-0.2433303598280888,-38.82729198576417,148.3828541644547,-16.38322609632585,-2.4363197901742915,-284.31227475826023,5.452117493425035,0.01617623166662296
1.0,0.0,0.0,0.0,-1.9428630112483884,-38.8671513228923,146.68332151303434,-16.423085433453956,-2.4363197901742915,-286.01180740968056,5.412258156296923,0.01617623166662296
1.0,0.0,0.0,0.0,-3.7928630112483663,-38.86715132289231,144.83332151303438,-16.423085433453956,-2.4363197901742915,-287.86180740968047,5.412258156296923,0.01617623166662296
1.0,0.0,0.0,0.0,-5.242863011248343,-38.867151322892326,143.3833215130344,-16.42308543345398,-2.4363197901742915,-289.31180740968045,5.4122581562969065,0.01617623166662296
1.0,0.0,0.0,0.0,-6.842863011248316,-38.867151322892326,141.7833215130344,-16.423085433453995,-2.4363197901742915,-290.9118074096805,5.41225815629689,0.01617623166662296
1.0,0.0,0.0,0.0,-8.492863011248321,-38.867151322892354,140.13332151303442,-16.42308543345402,-2.4363197901742915,-292.56180740968045,5.412258156296857,0.01617623166662296
1.0,0.0,0.0,0.0,-10.142863011248332,-38.86715132289238,138.4833215130344,-16.423085433454045,-2.4363197901742915,-294.21180740968043,5.41225815629684,0.01617623166662296
1.0,0.0,0.0,0.0,-11.792863011248345,-38.8671513228924,136.8333215130344,-16.42308543345407,-2.4363197901742915,-295.86180740968047,5.412258156296823,0.01617623166662296
1.0,0.0,0.0,0.0,-13.492863011248328,-38.867151322892425,135.13332151303442,-16.42308543345408,-2.4363197901742915,-297.56180740968045,5.412258156296806,0.01617623166662296
1.0,0.0,0.0,0.0,-15.142863011248336,-38.867151322892454,133.4833215130344,-16.423085433454105,-2.4363197901742915,-299.2118074096805,5.412258156296756,0.01617623166662296
1.0,0.023453116416931152,0.0,0.0,-16.84286301124832,-38.86715132289246,131.78332151303442,-16.42308543345413,-2.4363197901742915,-300.91180740968036,5.4122581562967405,0.01617623166662296
1.0,0.13282978534698486,0.0,0.0,-18.492409408215085,-38.905838326575655,130.13377511606762,-16.46177243713732,-2.4363197901742915,-302.56135380664716,5.3735711526135495,0.01617623166662296
1.0,0.1093919277191162,0.0,0.0,-20.078478483370645,-39.11651554137409,128.5477060409121,-16.672449651935743,-2.4363197901742915,-304.14742288180275,5.162893937815133,0.01617623166662296
1.0,0.2031433582305908,0.0,0.0,-21.71869377362718,-39.295941853849634,126.90749075065555,-16.85187596441129,-2.4363197901742915,-305.78763817205936,4.983467625339588,0.01617623166662296
1.0,0.0312657356262207,0.0,0.0,-23.33566705989437,-39.624419237391116,125.29051746438836,-17.18035334795279,-2.4363197901742915,-307.4046114583265,4.654990241798091,0.01617623166662296
1.0,0.0625162124633789,0.0,0.0,-24.934885595806254,-39.674419981343476,123.69129892847648,-17.230354091905134,-2.4363197901742915,-309.00382999423834,4.604989497845747,0.01617623166662296
1.0,0.0312657356262207,0.0,0.0,-26.631573266477545,-39.7804904682472,121.99461125780519,-17.33642457880885,-2.4363197901742915,-310.7005176649097,4.4989190109420205,0.01617623166662296
1.0,0.0,0.0,0.0,-28.280767381636675,-39.83205373544808,120.34541714264607,-17.387987846009747,-2.4363197901742915,-312.34971178006884,4.447355743741122,0.01617623166662296
1.0,0.0,0.0,0.0,-29.93076738163669,-39.832053735448106,118.69541714264606,-17.387987846009768,-2.4363197901742915,-313.9997117800688,4.447355743741105,0.01617623166662296
1.0,0.05470359325408936,0.0,0.0,-31.530767381636647,-39.83205373544812,117.09541714264608,-17.387987846009782,-2.4363197901742915,-315.59971178006884,4.447355743741088,0.01617623166662296
1.0,0.023453116416931152,0.0,0.0,-33.17830411016397,-39.92217991451663,115.44788041411877,-17.478114025078284,-2.4363197901742915,-317.2472485085961,4.357229564672604,0.01617623166662296
1.0,0.039078354835510254,-0.39061570167541504,0.0,-34.87783676158427,-39.962039251644725,113.74834776269847,-17.517973362206394,-2.4363197901742915,-318.94678116001637,4.317370227544476,0.01617623166662296
1.0,0.24220645427703855,-1.0,0.0,-35.861161817479385,-40.57687244572157,112.40495635733231,-15.865801621729254,-2.42104852274083,-320.57315919305694,-0.640550308169463,0.031447499100084375
1.0,0.0312657356262207,-1.0,0.0,-35.77938018115013,-42.499519714019854,111.33266769418863,-11.652733984877347,-2.379509686543365,-321.90421248687824,-14.420851414326568,0.0729863352975495
1.0,0.07814145088195801,-1.0,0.0,-35.68308713241068,-44.025107943420956,110.06609767102509,-7.2738637599988865,-2.339192580822296,-322.70715138903586,-27.501857262216237,0.11330344101861868
1.0,0.0156404972076416,-1.0,0.0,-35.524127680516294,-45.57305322349215,108.67724856108707,-3.1532240168210737,-2.300097205577623,-322.97468728332336,-40.2808835835149,0.15239881626329144
1.0,0.0,-0.2656137943267822,0.0,-35.30580153478029,-47.06014124954567,107.06861169514278,1.1374238064891156,-2.2597800998565543,-322.7360789569172,-53.3583073714149,0.1927159219843606
1.0,0.0,0.0,0.0,-36.48433158358913,-47.46556426039258,105.34964904862557,2.299893216818866,-2.2487468119622265,-323.8276261745619,-56.934583695936745,0.20374920987868794
1.0,0.0625162124633789,0.0,0.0,-38.134331583589116,-47.46556426039256,103.69964904862556,2.2998932168188824,-2.2487468119622265,-325.4776261745618,-56.934583695936745,0.20374920987868794
1.0,0.046890974044799805,0.0,0.0,-39.78111667571128,-47.568515027093184,102.05286395650342,2.1969424501182693,-2.2487468119622265,-327.1244112666841,-57.037534462637346,0.20374920987868794
1.0,0.2031433582305908,0.0,0.0,-41.42930568178143,-47.64580021499775,100.40467495043323,2.1196572622136896,-2.2487468119622265,-328.7726002727541,-57.114819650541925,0.20374920987868794
1.0,0.09376668930053712,0.0,0.0,-43.0952781585416,-47.98423145864653,98.7387024736731,1.7812260185648991,-2.2487468119622265,-330.4385727495143,-57.45325089419071,0.20374920987868794
1.0,0.08595407009124756,0.0,0.0,-44.68829044927205,-48.13360294716338,97.14569018294266,1.6318545300480658,-2.2487468119622265,-332.0315850402448,-57.60262238270754,0.20374920987868794
1.0,0.15626764297485352,0.0,0.0,-46.282412517630604,-48.270624227161065,95.5515681145841,1.4948332500503785,-2.2487468119622265,-333.6257071086033,-57.739643662705205,0.20374920987868794
1.0,0.0625162124633789,0.0,0.0,-47.91262798614194,-48.525374155966475,93.92135264607276,1.240083321244967,-2.2487468119622265,-335.25592257711463,-57.9943935915106,0.20374920987868794
1.0,0.05470359325408936,0.0,0.0,-49.5594130782641,-48.62832492266709,92.27456755395059,1.1371325545443538,-2.2487468119622265,-336.90270766923675,-58.097344358211224,0.20374920987868794
1.0,0.046890974044799805,0.0,0.0,-51.256875162201354,-48.721182198071034,90.57710547001335,1.044275279140419,-2.2487468119622265,-338.60016975317404,-58.19020163361519,0.20374920987868794
1.0,0.07032883167266846,0.0,0.0,-52.90506416827152,-48.7984673859756,88.9289164639432,0.9669900912358476,-2.2487468119622265,-340.2483587592442,-58.267486821519746,0.20374920987868794
1.0,0.07814145088195801,0.0,0.0,-54.70062908382552,-48.92474736867894,87.13335154838919,0.8407101085325078,-2.2487468119622265,-342.04392367479824,-58.39376680422307,0.20374920987868794
1.0,0.07032883167266846,0.0,0.0,-56.19607038533035,-49.041603321687354,85.63791024688435,0.7238541555241007,-2.2487468119622265,-343.53936497630315,-58.51062275723152,0.20374920987868794
1.0,0.07032883167266846,0.0,0.0,-57.84200489125485,-49.157359972498725,83.99197574095984,0.6080975047127152,-2.2487468119622265,-345.18529948222755,-58.62637940804286,0.20374920987868794
1.0,0.07814145088195801,0.0,0.0,-59.43806259396949,-49.26960884601282,82.39591803824518,0.4958486311986171,-2.2487468119622265,-346.7813571849422,-58.738628281556984,0.20374920987868794
1.0,0.039078354835510254,0.0,0.0,-61.08304802562481,-49.39815039432207,80.75093260658987,0.367307082889369,-2.2487468119622265,-348.4263426165976,-58.867169829866285,0.20374920987868794
1.0,0.046890974044799805,0.0,0.0,-62.83171332602351,-49.46648535741958,79.00226730619119,0.29897211979186405,-2.2487468119622265,-350.17500791699615,-58.93550479296373,0.20374920987868794
1.0,0.039078354835510254,0.0,0.0,-64.42995721069761,-49.54142856993313,77.40402342151708,0.22402890727831887,-2.2487468119622265,-351.7732518016703,-59.010448005477286,0.20374920987868794
1.0,0.039078354835510254,0.0,0.0,-66.07869877964494,-49.60585867799653,75.75528185256977,0.15959879921491338,-2.2487468119622265,-353.42199337061766,-59.07487811354068,0.20374920987868794
1.0,0.039078354835510254,0.0,0.0,-67.72744034859225,-49.67028878605994,74.10654028362244,0.09516869115150788,-2.2487468119622265,-355.070734939565,-59.13930822160411,0.20374920987868794
1.0,0.039078354835510254,0.0,0.0,-69.37618191753958,-49.73471889412335,72.45779871467509,0.030738583088098237,-2.2487468119622265,-356.71947650851234,-59.2037383296675,0.20374920987868794
1.0,0.046890974044799805,0.0,0.0,-70.97496162076126,-49.79719657466965,70.85901901145344,-0.031739097458213794,-2.2487468119622265,-358.31825621173385,-59.26621601021378,0.20374920987868794
1.0,0.05470359325408936,0.0,0.0,-72.62315062683143,-49.87448176257421,69.21083000538327,-0.1090242853627854,-2.2487468119622265,-359.96644521780416,-59.34350119811842,0.20374920987868794
1.0,0.05470359325408936,0.0,0.0,-74.27068735535876,-49.964607941642726,67.56329327685593,-0.19915046443128165,-2.2487468119622265,-361.6139819463315,-59.4336273771869,0.20374920987868794
1.0,0.05470359325408936,0.0,0.0,-75.91822408388609,-50.05473412071123,65.91575654832862,-0.28927664349978205,-2.2487468119622265,-363.26151867485885,-59.52375355625541,0.20374920987868794
1.0,0.0625162124633789,0.0,0.0,-77.61568616782334,-50.14759139611516,64.21829446439135,-0.3821339189037126,-2.2487468119622265,-364.95898075879603,-59.616610831659315,0.20374920987868794
1.0,0.0625162124633789,0.0,0.0,-79.21256868139633,-50.247422442612745,62.621411950818356,-0.4819649654012922,-2.2487468119622265,-366.55586327236915,-59.71644187815691,0.20374920987868794
1.0,0.0625162124633789,0.0,0.0,-80.85935377351849,-50.350373209313354,60.97462685869618,-0.5849157321019052,-2.2487468119622265,-368.20264836449127,-59.81939264485751,0.20374920987868794
1.0,0.0625162124633789,0.0,0.0,-82.50613886564066,-50.45332397601396,59.32784176657402,-0.6878664988025224,-2.2487468119622265,-369.84943345661344,-59.92234341155813,0.20374920987868794
1.0,0.07032883167266846,0.0,0.0,-84.45233942905773,-50.574993063932936,57.38164120315696,-0.8095355867214895,-2.2487468119622265,-371.7956340200305,-60.044012499477084,0.20374920987868794
1.0,0.07032883167266846,0.0,0.0,-85.84888991893308,-50.67321082825772,55.98509071328162,-0.9077533510462836,-2.2487468119622265,-373.19218450990576,-60.14223026380188,0.20374920987868794
1.0,0.0625162124633789,0.0,0.0,-87.49482442485758,-50.78896747906912,54.33915620735712,-1.0235100018576693,-2.2487468119622265,-374.83811901583033,-60.257986914613284,0.20374920987868794
1.0,0.05470359325408936,0.0,0.0,-89.09170693843058,-50.888798525566685,52.742273693784114,-1.1233410483552528,-2.2487468119622265,-376.4350015294033,-60.35781796111085,0.20374920987868794
1.0,0.05470359325408936,0.0,0.0,-90.78916902236784,-50.98165580097062,51.044811609846846,-1.2161983237591836,-2.2487468119622265,-378.13246361334063,-60.450675236514776,0.20374920987868794
1.0,0.05470359325408936,0.0,0.0,-92.43670575089516,-51.07178198003913,49.39727488131953,-1.3063245028276842,-2.2487468119622265,-379.7800003418679,-60.54080141558329,0.20374920987868794
1.0,0.046890974044799805,0.0,0.0,-94.0842424794225,-51.16190815910762,47.74973815279222,-1.3964506818961802,-2.2487468119622265,-381.4275370703952,-60.63092759465179,0.20374920987868794
1.0,0.046890974044799805,0.0,0.0,-95.68248636409659,-51.23685137162117,46.15149426811811,-1.4713938944097251,-2.2487468119622265,-383.02578095506925,-60.70587080716532,0.20374920987868794
1.0,0.046890974044799805,0.0,0.0,-97.33067537016674,-51.314136559525735,44.50330526204795,-1.5486790823142969,-2.2487468119622265,-384.6739699611395,-60.78315599506988,0.20374920987868794
1.0,0.046890974044799805,0.0,0.0,-99.02880949763296,-51.39376372282134,42.80517113458174,-1.6283062456099031,-2.2487468119622265,-386.3721040886056,-60.862783158365495,0.20374920987868794
1.0,0.05470359325408936,0.0,0.0,-100.62705338230707,-51.46870693533489,41.20692724990764,-1.7032494581234443,-2.2487468119622265,-387.9703479732798,-60.93772637087906,0.20374920987868794
1.0,0.046890974044799805,0.0,0.0,-102.27459011083437,-51.558833114403384,39.559390521380315,-1.7933756371919427,-2.2487468119622265,-389.6178847018071,-61.02785254994753,0.20374920987868794
1.0,0.046890974044799805,0.0,0.0,-103.97272423830059,-51.638460277698975,37.861256393914104,-1.8730028004875448,-2.2487468119622265,-391.3160188292732,-61.107479713243144,0.20374920987868794
1.0,0.046890974044799805,0.0,0.0,-105.62091324437077,-51.71574546560356,36.213067387843935,-1.9502879883921167,-2.2487468119622265,-392.9642078353435,-61.1847649011477,0.20374920987868794
1.0,0.046890974044799805,0.0,0.0,-107.21915712904483,-51.79068867811711,34.614823503169845,-2.02523120090566,-2.2487468119622265,-394.56245172001746,-61.25970811366127,0.20374920987868794
1.0,0.05470359325408936,0.0,0.0,-108.91729125651106,-51.870315841412705,32.916689375703626,-2.104858364201262,-2.2487468119622265,-396.26058584748375,-61.33933527695688,0.20374920987868794
1.0,0.05470359325408936,0.0,0.0,-110.61475334044836,-51.96317311681665,31.21922729176636,-2.1977156396051925,-2.2487468119622265,-397.95804793142105,-61.43219255236079,0.20374920987868794
1.0,0.05470359325408936,0.0,0.0,-112.2123647135657,-52.05056819954977,29.62161591864898,-2.2851107223383336,-2.2487468119622265,-399.5556593045385,-61.519587635093956,0.20374920987868794
1.0,0.05470359325408936,0.0,0.0,-113.80997608668311,-52.137963282282925,28.024004545531604,-2.3725058050714702,-2.2487468119622265,-401.15327067765577,-61.606982717827066,0.20374920987868794
1.0,0.05470359325408936,0.0,0.0,-115.45751281521044,-52.22808946135142,26.37646781700428,-2.462631984139971,-2.2487468119622265,-402.80080740618314,-61.69710889689557,0.20374920987868794
1.0,0.05470359325408936,0.0,0.0,-117.15497489914769,-52.320946736755346,24.67900573306701,-2.5554892595439007,-2.2487468119622265,-404.4982694901204,-61.7899661722995,0.20374920987868794
1.0,0.05470359325408936,0.0,0.0,-118.85243698308494,-52.41380401215928,23.831756342214106,-2.618018037667193,-2.2487468119622265,-406.1957315740577,-61.88282344770343,0.20374920987868794
1.0,0.0625162124633789,0.0,0.0,-120.40012300079243,-52.498467998557,23.83434485967298,-2.643819922075705,-2.250453582125622,-407.7434175917652,-61.96748743410115,0.20374920987868794
1.0,0.0625162124633789,0.0,0.0,-122.14671325001288,-52.607658205663746,23.83617934962032,-2.6623870902345548,-2.25168262468659,-409.49000784098547,-62.076677641207894,0.20374920987868794
1.0,0.0625162124633789,0.0,0.0,-123.69369318503672,-52.704369531958285,23.83664982422548,-2.667201803794093,-2.252001518791084,-411.03698777600937,-62.17338896750244,0.20374920987868794
0.0,0.0625162124633789,0.0,0.3764705955982208,-125.34047827715887,-52.807320298658894,23.83671314296593,-2.6678516719643155,-2.252044567975386,-412.6837728681315,-62.27633973420306,0.20374920987868794
0.0,0.05470359325408936,0.0,1.0,-125.34047827715891,-52.91359785984663,23.84467393287718,-2.7490228985980267,-2.257459183774421,-412.6837728681315,-62.38261729539078,0.20374920987868794
0.0,0.05470359325408936,0.0,1.0,-125.34047827715887,-53.001123609053195,23.84467395635784,-2.836548571821496,-2.25745920061779,-412.6837728681317,-62.47014304459735,0.20374920987868794
0.0,0.05470359325408936,0.0,1.0,-125.34047827715887,-53.091384537922465,23.84467395635784,-2.926809500690776,-2.25745920061779,-412.6837728681315,-62.560403973466606,0.20374920987868794
0.0,0.05470359325408936,0.0,1.0,-125.34047827715887,-53.18438064645441,23.844673956357823,-3.0198056092227072,-2.25745920061779,-412.6837728681317,-62.653400081998576,0.20374920987868794
0.0,0.046890974044799805,0.0,1.0,-125.34047827715887,-53.27190639566096,23.844673956357838,-3.1073313584292612,-2.25745920061779,-412.6837728681317,-62.74092583120512,0.20374920987868794
0.0,0.046890974044799805,0.0,1.0,-125.34047827715885,-53.35162105153713,23.844673956357852,-3.1870460143054404,-2.25745920061779,-412.6837728681315,-62.82064048708128,0.20374920987868794
0.0,0.046890974044799805,0.0,1.0,-125.34047827715885,-53.438369353520024,23.84467395635787,-3.27379431628832,-2.25745920061779,-412.6837728681317,-62.90738878906417,0.20374920987868794
0.0,0.046890974044799805,0.0,1.0,-125.34047827715887,-53.506361265884955,23.84467395635786,-3.3417862286532523,-2.25745920061779,-412.6837728681315,-62.97538070142911,0.20374920987868794
0.0,0.046890974044799805,0.0,1.0,-125.34047827715881,-53.581386824356635,23.84467395635788,-3.4168117871249413,-2.25745920061779,-412.6837728681315,-63.05040625990079,0.20374920987868794
0.0,0.05470359325408936,0.0,1.0,-125.34047827715885,-53.66344602893504,23.84467395635787,-3.4988709917033454,-2.25745920061779,-412.6837728681315,-63.132465464479225,0.20374920987868794
0.0,0.046890974044799805,0.0,1.0,-125.34047827715881,-53.750971778141604,23.84467395635788,-3.586396740909899,-2.25745920061779,-412.6837728681315,-63.21999121368577,0.20374920987868794
0.0,0.05470359325408936,0.0,1.0,-125.34047827715881,-53.8283418853155,23.84467395635787,-3.6637668480838164,-2.25745920061779,-412.6837728681315,-63.29736132085965,0.20374920987868794
0.0,0.05470359325408936,0.0,1.0,-125.34047827715885,-53.91860281418478,23.84467395635787,-3.754027776953094,-2.25745920061779,-412.6837728681315,-63.387622249728956,0.20374920987868794
